"","ZIP","AGE.SEX","Death"
"13723",93627,11,0
"13724",93627,12,0
"13725",93627,13,0
"13726",93627,14,0
"13727",93627,15,0
"13728",93627,16,0
"13729",93628,1,0
"13730",93628,2,0
"13731",93628,3,0
"13732",93628,4,0
"13733",93628,5,0
"13734",93628,6,0
"13735",93628,7,0.333333333333333
"13736",93628,8,0
"13737",93628,9,0.333333333333333
"13738",93628,10,0
"13739",93628,11,0
"13740",93628,12,0
"13741",93628,13,0
"13742",93628,14,0
"13743",93628,15,0
"13744",93628,16,0
"13745",93630,1,2.33333333333333
"13746",93630,2,0.333333333333333
"13747",93630,3,2.66666666666667
"13748",93630,4,3
"13749",93630,5,6.66666666666667
"13750",93630,6,8.33333333333333
"13751",93630,7,9.66666666666667
"13752",93630,8,15.3333333333333
"13753",93630,9,2
"13754",93630,10,0.333333333333333
"13755",93630,11,0.666666666666667
"13756",93630,12,2
"13757",93630,13,4.33333333333333
"13758",93630,14,4.33333333333333
"13759",93630,15,8.33333333333333
"13760",93630,16,17
"13761",93631,1,0.333333333333333
"13762",93631,2,0
"13763",93631,3,1.33333333333333
"13764",93631,4,4.33333333333333
"13765",93631,5,8.33333333333333
"13766",93631,6,9
"13767",93631,7,12
"13768",93631,8,27
"13769",93631,9,2
"13770",93631,10,0
"13771",93631,11,1.33333333333333
"13772",93631,12,0.333333333333333
"13773",93631,13,6
"13774",93631,14,4.66666666666667
"13775",93631,15,8
"13776",93631,16,37.6666666666667
"13777",93633,1,0
"13778",93633,2,0
"13779",93633,3,0
"13780",93633,4,0
"13781",93633,5,0
"13782",93633,6,0
"13783",93633,7,0
"13784",93633,8,0
"13785",93633,9,0
"13786",93633,10,0
"13787",93633,11,0
"13788",93633,12,0
"13789",93633,13,0
"13790",93633,14,0
"13791",93633,15,0
"13792",93633,16,0
"13793",93634,1,0
"13794",93634,2,0
"13795",93634,3,0
"13796",93634,4,0
"13797",93634,5,0
"13798",93634,6,0.333333333333333
"13799",93634,7,0
"13800",93634,8,0
"13801",93634,9,0
"13802",93634,10,0
"13803",93634,11,0
"13804",93634,12,0
"13805",93634,13,0
"13806",93634,14,0
"13807",93634,15,0
"13808",93634,16,0
"13809",93635,1,1.33333333333333
"13810",93635,2,1
"13811",93635,3,3.66666666666667
"13812",93635,4,3
"13813",93635,5,15.6666666666667
"13814",93635,6,18.6666666666667
"13815",93635,7,20.6666666666667
"13816",93635,8,33.6666666666667
"13817",93635,9,1.33333333333333
"13818",93635,10,0
"13819",93635,11,0.666666666666667
"13820",93635,12,4.33333333333333
"13821",93635,13,12
"13822",93635,14,11
"13823",93635,15,17
"13824",93635,16,47.6666666666667
"13825",93636,1,0.333333333333333
"13826",93636,2,0
"13827",93636,3,2.66666666666667
"13828",93636,4,0.666666666666667
"13829",93636,5,4.33333333333333
"13830",93636,6,6.33333333333333
"13831",93636,7,6.66666666666667
"13832",93636,8,10.6666666666667
"13833",93636,9,0
"13834",93636,10,0
"13835",93636,11,0
"13836",93636,12,0.666666666666667
"13837",93636,13,4.66666666666667
"13838",93636,14,4.33333333333333
"13839",93636,15,6.66666666666667
"13840",93636,16,14.3333333333333
"13841",93637,1,1.66666666666667
"13842",93637,2,0.666666666666667
"13843",93637,3,4.66666666666667
"13844",93637,4,5.66666666666667
"13845",93637,5,16.3333333333333
"13846",93637,6,19.3333333333333
"13847",93637,7,26.6666666666667
"13848",93637,8,42.3333333333333
"13849",93637,9,1.66666666666667
"13850",93637,10,0
"13851",93637,11,2.33333333333333
"13852",93637,12,5
"13853",93637,13,10.6666666666667
"13854",93637,14,17
"13855",93637,15,16.6666666666667
"13856",93637,16,56.6666666666667
"13857",93638,1,3.33333333333333
"13858",93638,2,0.666666666666667
"13859",93638,3,12
"13860",93638,4,11
"13861",93638,5,21.6666666666667
"13862",93638,6,27
"13863",93638,7,30.3333333333333
"13864",93638,8,34.3333333333333
"13865",93638,9,3.66666666666667
"13866",93638,10,0.666666666666667
"13867",93638,11,2.33333333333333
"13868",93638,12,4.33333333333333
"13869",93638,13,16.3333333333333
"13870",93638,14,16.6666666666667
"13871",93638,15,22.3333333333333
"13872",93638,16,43.3333333333333
"13873",93640,1,1
"13874",93640,2,0.333333333333333
"13875",93640,3,3.33333333333333
"13876",93640,4,2.66666666666667
"13877",93640,5,3.33333333333333
"13878",93640,6,2
"13879",93640,7,1.66666666666667
"13880",93640,8,5
"13881",93640,9,1.66666666666667
"13882",93640,10,0
"13883",93640,11,0.333333333333333
"13884",93640,12,0.666666666666667
"13885",93640,13,2.66666666666667
"13886",93640,14,1.66666666666667
"13887",93640,15,2.33333333333333
"13888",93640,16,5
"13889",93641,1,0
"13890",93641,2,0
"13891",93641,3,0
"13892",93641,4,0.333333333333333
"13893",93641,5,0.666666666666667
"13894",93641,6,0.666666666666667
"13895",93641,7,1.33333333333333
"13896",93641,8,0.666666666666667
"13897",93641,9,0
"13898",93641,10,0
"13899",93641,11,0
"13900",93641,12,0
"13901",93641,13,1
"13902",93641,14,0
"13903",93641,15,1.33333333333333
"13904",93641,16,0.666666666666667
"13905",93643,1,0.666666666666667
"13906",93643,2,0
"13907",93643,3,0.666666666666667
"13908",93643,4,0.333333333333333
"13909",93643,5,3
"13910",93643,6,2.33333333333333
"13911",93643,7,6.66666666666667
"13912",93643,8,8
"13913",93643,9,0
"13914",93643,10,0
"13915",93643,11,0
"13916",93643,12,0.333333333333333
"13917",93643,13,3
"13918",93643,14,1.33333333333333
"13919",93643,15,2
"13920",93643,16,8.33333333333333
"13921",93644,1,0.666666666666667
"13922",93644,2,0
"13923",93644,3,1
"13924",93644,4,2
"13925",93644,5,6.33333333333333
"13926",93644,6,7
"13927",93644,7,14
"13928",93644,8,23.3333333333333
"13929",93644,9,0
"13930",93644,10,0
"13931",93644,11,0.333333333333333
"13932",93644,12,0.666666666666667
"13933",93644,13,5
"13934",93644,14,4
"13935",93644,15,8.66666666666667
"13936",93644,16,30
"13937",93645,1,0
"13938",93645,2,0.333333333333333
"13939",93645,3,0.333333333333333
"13940",93645,4,0
"13941",93645,5,0.666666666666667
"13942",93645,6,0.666666666666667
"13943",93645,7,0
"13944",93645,8,0
"13945",93645,9,0
"13946",93645,10,0
"13947",93645,11,0
"13948",93645,12,0
"13949",93645,13,0.666666666666667
"13950",93645,14,1
"13951",93645,15,0.333333333333333
"13952",93645,16,0
"13953",93646,1,1
"13954",93646,2,0.333333333333333
"13955",93646,3,2
"13956",93646,4,1.33333333333333
"13957",93646,5,2.66666666666667
"13958",93646,6,2.66666666666667
"13959",93646,7,4
"13960",93646,8,4
"13961",93646,9,1
"13962",93646,10,0.666666666666667
"13963",93646,11,0.666666666666667
"13964",93646,12,1.33333333333333
"13965",93646,13,2.66666666666667
"13966",93646,14,1.66666666666667
"13967",93646,15,2.33333333333333
"13968",93646,16,3.66666666666667
"13969",93647,1,1
"13970",93647,2,0.333333333333333
"13971",93647,3,2.66666666666667
"13972",93647,4,1
"13973",93647,5,3.66666666666667
"13974",93647,6,4.33333333333333
"13975",93647,7,3.66666666666667
"13976",93647,8,8.66666666666667
"13977",93647,9,1
"13978",93647,10,0
"13979",93647,11,1.33333333333333
"13980",93647,12,0.666666666666667
"13981",93647,13,2.33333333333333
"13982",93647,14,3
"13983",93647,15,5.66666666666667
"13984",93647,16,8.66666666666667
"13985",93648,1,0
"13986",93648,2,0.333333333333333
"13987",93648,3,6
"13988",93648,4,4.66666666666667
"13989",93648,5,7.33333333333333
"13990",93648,6,5.33333333333333
"13991",93648,7,5.66666666666667
"13992",93648,8,9
"13993",93648,9,0.333333333333333
"13994",93648,10,0
"13995",93648,11,0.666666666666667
"13996",93648,12,0.666666666666667
"13997",93648,13,5
"13998",93648,14,3
"13999",93648,15,3.33333333333333
"14000",93648,16,12.3333333333333
"14001",93650,1,0
"14002",93650,2,0
"14003",93650,3,0.333333333333333
"14004",93650,4,1.33333333333333
"14005",93650,5,4.66666666666667
"14006",93650,6,2.33333333333333
"14007",93650,7,5.33333333333333
"14008",93650,8,6.66666666666667
"14009",93650,9,0.333333333333333
"14010",93650,10,0
"14011",93650,11,0
"14012",93650,12,1
"14013",93650,13,3
"14014",93650,14,2
"14015",93650,15,4
"14016",93650,16,8.33333333333333
"14017",93651,1,0
"14018",93651,2,0
"14019",93651,3,0
"14020",93651,4,0.666666666666667
"14021",93651,5,0.666666666666667
"14022",93651,6,0.666666666666667
"14023",93651,7,2.33333333333333
"14024",93651,8,2
"14025",93651,9,0
"14026",93651,10,0
"14027",93651,11,0.333333333333333
"14028",93651,12,0.333333333333333
"14029",93651,13,1
"14030",93651,14,1
"14031",93651,15,2
"14032",93651,16,2.33333333333333
"14033",93652,1,0
"14034",93652,2,0
"14035",93652,3,0
"14036",93652,4,0
"14037",93652,5,0
"14038",93652,6,0
"14039",93652,7,0.333333333333333
"14040",93652,8,0.333333333333333
"14041",93652,9,0
"14042",93652,10,0
"14043",93652,11,0
"14044",93652,12,0
"14045",93652,13,0
"14046",93652,14,0.333333333333333
"14047",93652,15,0
"14048",93652,16,1
"14049",93653,1,0
"14050",93653,2,0.333333333333333
"14051",93653,3,0.666666666666667
"14052",93653,4,0
"14053",93653,5,1.66666666666667
"14054",93653,6,2
"14055",93653,7,2
"14056",93653,8,2.33333333333333
"14057",93653,9,0
"14058",93653,10,0
"14059",93653,11,0
"14060",93653,12,0.666666666666667
"14061",93653,13,0.666666666666667
"14062",93653,14,0.333333333333333
"14063",93653,15,1
"14064",93653,16,2.33333333333333
"14065",93654,1,1.66666666666667
"14066",93654,2,0.666666666666667
"14067",93654,3,4.66666666666667
"14068",93654,4,5.33333333333333
"14069",93654,5,10.3333333333333
"14070",93654,6,15
"14071",93654,7,17.6666666666667
"14072",93654,8,45.3333333333333
"14073",93654,9,1
"14074",93654,10,0.333333333333333
"14075",93654,11,1
"14076",93654,12,1.66666666666667
"14077",93654,13,6.66666666666667
"14078",93654,14,10
"14079",93654,15,15
"14080",93654,16,62
"14081",93656,1,0.333333333333333
"14082",93656,2,0
"14083",93656,3,1
"14084",93656,4,0.333333333333333
"14085",93656,5,2.33333333333333
"14086",93656,6,3
"14087",93656,7,5.66666666666667
"14088",93656,8,4.33333333333333
"14089",93656,9,0
"14090",93656,10,0
"14091",93656,11,0
"14092",93656,12,0.333333333333333
"14093",93656,13,1.33333333333333
"14094",93656,14,1.33333333333333
"14095",93656,15,4.66666666666667
"14096",93656,16,6.66666666666667
"14097",93657,1,4.66666666666667
"14098",93657,2,0
"14099",93657,3,3.66666666666667
"14100",93657,4,6.66666666666667
"14101",93657,5,23.3333333333333
"14102",93657,6,23.6666666666667
"14103",93657,7,21.3333333333333
"14104",93657,8,45
"14105",93657,9,2.33333333333333
"14106",93657,10,0.333333333333333
"14107",93657,11,2
"14108",93657,12,3.33333333333333
"14109",93657,13,10.6666666666667
"14110",93657,14,16.3333333333333
"14111",93657,15,23.3333333333333
"14112",93657,16,65.6666666666667
"14113",93660,1,0
"14114",93660,2,0
"14115",93660,3,1
"14116",93660,4,0.666666666666667
"14117",93660,5,1.66666666666667
"14118",93660,6,1
"14119",93660,7,1.33333333333333
"14120",93660,8,1.33333333333333
"14121",93660,9,0
"14122",93660,10,0
"14123",93660,11,0
"14124",93660,12,0
"14125",93660,13,1
"14126",93660,14,1
"14127",93660,15,1
"14128",93660,16,2
"14129",93662,1,1
"14130",93662,2,0.333333333333333
"14131",93662,3,4.66666666666667
"14132",93662,4,7.33333333333333
"14133",93662,5,21.6666666666667
"14134",93662,6,13.6666666666667
"14135",93662,7,22.3333333333333
"14136",93662,8,35.3333333333333
"14137",93662,9,4.66666666666667
"14138",93662,10,0.333333333333333
"14139",93662,11,1.66666666666667
"14140",93662,12,3.66666666666667
"14141",93662,13,8.66666666666667
"14142",93662,14,13.3333333333333
"14143",93662,15,17
"14144",93662,16,53.3333333333333
"14145",93664,1,0
"14146",93664,2,0
"14147",93664,3,0
"14148",93664,4,0
"14149",93664,5,0.666666666666667
"14150",93664,6,0.333333333333333
"14151",93664,7,0.333333333333333
"14152",93664,8,0.333333333333333
"14153",93664,9,0
"14154",93664,10,0
"14155",93664,11,0
"14156",93664,12,0
"14157",93664,13,0
"14158",93664,14,0
"14159",93664,15,1
"14160",93664,16,0.333333333333333
"14161",93665,1,0
"14162",93665,2,0
"14163",93665,3,0.333333333333333
"14164",93665,4,0
"14165",93665,5,1
"14166",93665,6,0.333333333333333
"14167",93665,7,0
"14168",93665,8,0.333333333333333
"14169",93665,9,0
"14170",93665,10,0
"14171",93665,11,0
"14172",93665,12,0
"14173",93665,13,0
"14174",93665,14,0
"14175",93665,15,0.333333333333333
"14176",93665,16,0
"14177",93666,1,0
"14178",93666,2,0
"14179",93666,3,0
"14180",93666,4,0
"14181",93666,5,0
"14182",93666,6,0
"14183",93666,7,0
"14184",93666,8,0.333333333333333
"14185",93666,9,0
"14186",93666,10,0
"14187",93666,11,0
"14188",93666,12,0
"14189",93666,13,0.666666666666667
"14190",93666,14,0
"14191",93666,15,0.333333333333333
"14192",93666,16,0
"14193",93667,1,0
"14194",93667,2,0
"14195",93667,3,0.666666666666667
"14196",93667,4,0.333333333333333
"14197",93667,5,2.33333333333333
"14198",93667,6,0.666666666666667
"14199",93667,7,2
"14200",93667,8,2.66666666666667
"14201",93667,9,0
"14202",93667,10,0
"14203",93667,11,0
"14204",93667,12,0.333333333333333
"14205",93667,13,1.66666666666667
"14206",93667,14,2
"14207",93667,15,1.66666666666667
"14208",93667,16,5
"14209",93668,1,0
"14210",93668,2,0
"14211",93668,3,0.666666666666667
"14212",93668,4,0
"14213",93668,5,1.66666666666667
"14214",93668,6,0.333333333333333
"14215",93668,7,1
"14216",93668,8,1
"14217",93668,9,0
"14218",93668,10,0.333333333333333
"14219",93668,11,0
"14220",93668,12,0
"14221",93668,13,0.666666666666667
"14222",93668,14,0.666666666666667
"14223",93668,15,1
"14224",93668,16,1
"14225",93669,1,0
"14226",93669,2,0
"14227",93669,3,0
"14228",93669,4,0
"14229",93669,5,0.666666666666667
"14230",93669,6,0
"14231",93669,7,0.333333333333333
"14232",93669,8,0
"14233",93669,9,0
"14234",93669,10,0
"14235",93669,11,0
"14236",93669,12,0
"14237",93669,13,0
"14238",93669,14,0
"14239",93669,15,0.333333333333333
"14240",93669,16,0.666666666666667
"14241",93673,1,0
"14242",93673,2,0
"14243",93673,3,0
"14244",93673,4,0.333333333333333
"14245",93673,5,0.666666666666667
"14246",93673,6,0.333333333333333
"14247",93673,7,0
"14248",93673,8,0.666666666666667
"14249",93673,9,0
"14250",93673,10,0
"14251",93673,11,0
"14252",93673,12,0
"14253",93673,13,0
"14254",93673,14,0.333333333333333
"14255",93673,15,0.333333333333333
"14256",93673,16,0.333333333333333
"14257",93675,1,0.333333333333333
"14258",93675,2,0
"14259",93675,3,0.666666666666667
"14260",93675,4,1.33333333333333
"14261",93675,5,4.33333333333333
"14262",93675,6,4.33333333333333
"14263",93675,7,3.66666666666667
"14264",93675,8,6
"14265",93675,9,0
"14266",93675,10,0
"14267",93675,11,0.333333333333333
"14268",93675,12,1
"14269",93675,13,1
"14270",93675,14,3
"14271",93675,15,5.33333333333333
"14272",93675,16,5.66666666666667
"14273",93701,1,0.666666666666667
"14274",93701,2,0
"14275",93701,3,1
"14276",93701,4,4
"14277",93701,5,11
"14278",93701,6,5.33333333333333
"14279",93701,7,4
"14280",93701,8,4
"14281",93701,9,2.33333333333333
"14282",93701,10,0
"14283",93701,11,0
"14284",93701,12,1.66666666666667
"14285",93701,13,8.66666666666667
"14286",93701,14,3
"14287",93701,15,4
"14288",93701,16,8.33333333333333
"14289",93702,1,5
"14290",93702,2,0.333333333333333
"14291",93702,3,10
"14292",93702,4,13.3333333333333
"14293",93702,5,34.3333333333333
"14294",93702,6,25
"14295",93702,7,24.3333333333333
"14296",93702,8,37
"14297",93702,9,4.33333333333333
"14298",93702,10,0.333333333333333
"14299",93702,11,3
"14300",93702,12,5
"14301",93702,13,18.3333333333333
"14302",93702,14,16.3333333333333
"14303",93702,15,20.3333333333333
"14304",93702,16,53
"14305",93703,1,1.66666666666667
"14306",93703,2,0
"14307",93703,3,3.33333333333333
"14308",93703,4,9.33333333333333
"14309",93703,5,21.6666666666667
"14310",93703,6,19.6666666666667
"14311",93703,7,17.6666666666667
"14312",93703,8,43.3333333333333
"14313",93703,9,4
"14314",93703,10,0.666666666666667
"14315",93703,11,2.33333333333333
"14316",93703,12,4.33333333333333
"14317",93703,13,16.6666666666667
"14318",93703,14,13.6666666666667
"14319",93703,15,18
"14320",93703,16,64.3333333333333
"14321",93704,1,3
"14322",93704,2,0.666666666666667
"14323",93704,3,2.66666666666667
"14324",93704,4,3
"14325",93704,5,20
"14326",93704,6,16.6666666666667
"14327",93704,7,21.6666666666667
"14328",93704,8,47.3333333333333
"14329",93704,9,0.666666666666667
"14330",93704,10,0.333333333333333
"14331",93704,11,0.333333333333333
"14332",93704,12,2.66666666666667
"14333",93704,13,11.3333333333333
"14334",93704,14,11.6666666666667
"14335",93704,15,23.6666666666667
"14336",93704,16,66.3333333333333
"14337",93705,1,6.33333333333333
"14338",93705,2,0.666666666666667
"14339",93705,3,2.33333333333333
"14340",93705,4,7.66666666666667
"14341",93705,5,26.3333333333333
"14342",93705,6,24
"14343",93705,7,21.3333333333333
"14344",93705,8,49.3333333333333
"14345",93705,9,4
"14346",93705,10,0.666666666666667
"14347",93705,11,1.66666666666667
"14348",93705,12,5.66666666666667
"14349",93705,13,17.6666666666667
"14350",93705,14,12.3333333333333
"14351",93705,15,18
"14352",93705,16,72.6666666666667
"14353",93706,1,4.33333333333333
"14354",93706,2,0.333333333333333
"14355",93706,3,8.33333333333333
"14356",93706,4,10.3333333333333
"14357",93706,5,35
"14358",93706,6,31.6666666666667
"14359",93706,7,30
"14360",93706,8,43.3333333333333
"14361",93706,9,5
"14362",93706,10,0.333333333333333
"14363",93706,11,3.66666666666667
"14364",93706,12,6
"14365",93706,13,17
"14366",93706,14,23.3333333333333
"14367",93706,15,27.6666666666667
"14368",93706,16,64.3333333333333
"14369",93710,1,1
"14370",93710,2,0.666666666666667
"14371",93710,3,5
"14372",93710,4,7
"14373",93710,5,15.3333333333333
"14374",93710,6,17.6666666666667
"14375",93710,7,22.6666666666667
"14376",93710,8,42.6666666666667
"14377",93710,9,2
"14378",93710,10,0
"14379",93710,11,1
"14380",93710,12,1.66666666666667
"14381",93710,13,8.33333333333333
"14382",93710,14,12.3333333333333
"14383",93710,15,19.3333333333333
"14384",93710,16,79.6666666666667
"14385",93711,1,0.666666666666667
"14386",93711,2,0
"14387",93711,3,2
"14388",93711,4,2.66666666666667
"14389",93711,5,17
"14390",93711,6,24
"14391",93711,7,33.6666666666667
"14392",93711,8,79.3333333333333
"14393",93711,9,1.33333333333333
"14394",93711,10,0
"14395",93711,11,2.33333333333333
"14396",93711,12,3
"14397",93711,13,9.66666666666667
"14398",93711,14,17.6666666666667
"14399",93711,15,27
"14400",93711,16,102.333333333333
"14401",93720,1,1.66666666666667
"14402",93720,2,0.666666666666667
"14403",93720,3,2.33333333333333
"14404",93720,4,3.66666666666667
"14405",93720,5,20
"14406",93720,6,20.6666666666667
"14407",93720,7,25
"14408",93720,8,71.6666666666667
"14409",93720,9,2
"14410",93720,10,0
"14411",93720,11,1
"14412",93720,12,3
"14413",93720,13,14
"14414",93720,14,12.6666666666667
"14415",93720,15,25
"14416",93720,16,107.666666666667
"14417",93721,1,0.666666666666667
"14418",93721,2,0
"14419",93721,3,0.333333333333333
"14420",93721,4,1.66666666666667
"14421",93721,5,7.33333333333333
"14422",93721,6,8.66666666666667
"14423",93721,7,7
"14424",93721,8,11
"14425",93721,9,0
"14426",93721,10,0
"14427",93721,11,0.333333333333333
"14428",93721,12,0.333333333333333
"14429",93721,13,2.33333333333333
"14430",93721,14,4.33333333333333
"14431",93721,15,5.66666666666667
"14432",93721,16,20
"14433",93722,1,3.33333333333333
"14434",93722,2,2.33333333333333
"14435",93722,3,9
"14436",93722,4,12.6666666666667
"14437",93722,5,44.6666666666667
"14438",93722,6,31
"14439",93722,7,34
"14440",93722,8,46.3333333333333
"14441",93722,9,3.66666666666667
"14442",93722,10,0
"14443",93722,11,2.33333333333333
"14444",93722,12,7
"14445",93722,13,25
"14446",93722,14,21.3333333333333
"14447",93722,15,33
"14448",93722,16,67
"14449",93723,1,0
"14450",93723,2,0.333333333333333
"14451",93723,3,2
"14452",93723,4,1
"14453",93723,5,3.33333333333333
"14454",93723,6,4
"14455",93723,7,3.66666666666667
"14456",93723,8,7.66666666666667
"14457",93723,9,0.333333333333333
"14458",93723,10,0
"14459",93723,11,0
"14460",93723,12,0.666666666666667
"14461",93723,13,1
"14462",93723,14,1.66666666666667
"14463",93723,15,5
"14464",93723,16,10
"14465",93725,1,0.666666666666667
"14466",93725,2,0.333333333333333
"14467",93725,3,6
"14468",93725,4,8
"14469",93725,5,17.3333333333333
"14470",93725,6,12.6666666666667
"14471",93725,7,16.6666666666667
"14472",93725,8,22.6666666666667
"14473",93725,9,2
"14474",93725,10,0.333333333333333
"14475",93725,11,1.66666666666667
"14476",93725,12,3
"14477",93725,13,7.66666666666667
"14478",93725,14,9
"14479",93725,15,11.3333333333333
"14480",93725,16,28
"14481",93726,1,2
"14482",93726,2,0
"14483",93726,3,6.33333333333333
"14484",93726,4,9.33333333333333
"14485",93726,5,32.6666666666667
"14486",93726,6,18.3333333333333
"14487",93726,7,22.6666666666667
"14488",93726,8,50
"14489",93726,9,1.33333333333333
"14490",93726,10,0.333333333333333
"14491",93726,11,2
"14492",93726,12,7.33333333333333
"14493",93726,13,18.6666666666667
"14494",93726,14,18.6666666666667
"14495",93726,15,31
"14496",93726,16,81
"14497",93727,1,5.66666666666667
"14498",93727,2,0
"14499",93727,3,9
"14500",93727,4,12
"14501",93727,5,38.3333333333333
"14502",93727,6,40
"14503",93727,7,46
"14504",93727,8,79.3333333333333
"14505",93727,9,5
"14506",93727,10,0.333333333333333
"14507",93727,11,4.33333333333333
"14508",93727,12,7.33333333333333
"14509",93727,13,20
"14510",93727,14,24.3333333333333
"14511",93727,15,37
"14512",93727,16,115.333333333333
"14513",93728,1,1.66666666666667
"14514",93728,2,0
"14515",93728,3,2.66666666666667
"14516",93728,4,5.33333333333333
"14517",93728,5,15.3333333333333
"14518",93728,6,16
"14519",93728,7,11.3333333333333
"14520",93728,8,15.6666666666667
"14521",93728,9,1
"14522",93728,10,0.333333333333333
"14523",93728,11,0.666666666666667
"14524",93728,12,2.33333333333333
"14525",93728,13,10.6666666666667
"14526",93728,14,9.33333333333333
"14527",93728,15,11.3333333333333
"14528",93728,16,25.3333333333333
"14529",93730,1,0.666666666666667
"14530",93730,2,0
"14531",93730,3,0.666666666666667
"14532",93730,4,1
"14533",93730,5,2.66666666666667
"14534",93730,6,2
"14535",93730,7,2.66666666666667
"14536",93730,8,9.33333333333333
"14537",93730,9,0.333333333333333
"14538",93730,10,0
"14539",93730,11,0.666666666666667
"14540",93730,12,0.666666666666667
"14541",93730,13,0.333333333333333
"14542",93730,14,2.33333333333333
"14543",93730,15,4
"14544",93730,16,18
"14545",93901,1,1
"14546",93901,2,0
"14547",93901,3,5.66666666666667
"14548",93901,4,3.66666666666667
"14549",93901,5,18.3333333333333
"14550",93901,6,15
"14551",93901,7,18.3333333333333
"14552",93901,8,45
"14553",93901,9,0.333333333333333
"14554",93901,10,0.333333333333333
"14555",93901,11,1.66666666666667
"14556",93901,12,4.33333333333333
"14557",93901,13,12.6666666666667
"14558",93901,14,10.6666666666667
"14559",93901,15,17
"14560",93901,16,74.3333333333333
"14561",93905,1,5.66666666666667
"14562",93905,2,1.33333333333333
"14563",93905,3,15.6666666666667
"14564",93905,4,8.33333333333333
"14565",93905,5,16
"14566",93905,6,14.6666666666667
"14567",93905,7,16.6666666666667
"14568",93905,8,22.6666666666667
"14569",93905,9,3.66666666666667
"14570",93905,10,0
"14571",93905,11,2.33333333333333
"14572",93905,12,2
"14573",93905,13,9
"14574",93905,14,10
"14575",93905,15,14.3333333333333
"14576",93905,16,34.6666666666667
"14577",93906,1,4.33333333333333
"14578",93906,2,0.333333333333333
"14579",93906,3,9.33333333333333
"14580",93906,4,7.66666666666667
"14581",93906,5,23
"14582",93906,6,25.3333333333333
"14583",93906,7,26
"14584",93906,8,44.6666666666667
"14585",93906,9,1.33333333333333
"14586",93906,10,0.666666666666667
"14587",93906,11,2
"14588",93906,12,3.33333333333333
"14589",93906,13,15.6666666666667
"14590",93906,14,17.6666666666667
"14591",93906,15,26
"14592",93906,16,66
"14593",93907,1,1.33333333333333
"14594",93907,2,0.666666666666667
"14595",93907,3,2
"14596",93907,4,5.33333333333333
"14597",93907,5,13
"14598",93907,6,8.66666666666667
"14599",93907,7,10
"14600",93907,8,20.6666666666667
"14601",93907,9,1.33333333333333
"14602",93907,10,0
"14603",93907,11,0.666666666666667
"14604",93907,12,1.33333333333333
"14605",93907,13,6.33333333333333
"14606",93907,14,5
"14607",93907,15,12.6666666666667
"14608",93907,16,23.6666666666667
"14609",93908,1,0.666666666666667
"14610",93908,2,0
"14611",93908,3,1.33333333333333
"14612",93908,4,1
"14613",93908,5,4.66666666666667
"14614",93908,6,5.33333333333333
"14615",93908,7,7
"14616",93908,8,15.6666666666667
"14617",93908,9,0
"14618",93908,10,0
"14619",93908,11,0.333333333333333
"14620",93908,12,0.666666666666667
"14621",93908,13,5
"14622",93908,14,3.33333333333333
"14623",93908,15,4.33333333333333
"14624",93908,16,20
"14625",93920,1,0
"14626",93920,2,0
"14627",93920,3,0
"14628",93920,4,0
"14629",93920,5,1.33333333333333
"14630",93920,6,0.666666666666667
"14631",93920,7,0.666666666666667
"14632",93920,8,1.66666666666667
"14633",93920,9,0.333333333333333
"14634",93920,10,0
"14635",93920,11,0.333333333333333
"14636",93920,12,0
"14637",93920,13,0
"14638",93920,14,0
"14639",93920,15,0
"14640",93920,16,0.666666666666667
"14641",93921,1,0
"14642",93921,2,0
"14643",93921,3,0
"14644",93921,4,0
"14645",93921,5,2.33333333333333
"14646",93921,6,1
"14647",93921,7,3.66666666666667
"14648",93921,8,10
"14649",93921,9,0
"14650",93921,10,0
"14651",93921,11,0
"14652",93921,12,0
"14653",93921,13,1
"14654",93921,14,2
"14655",93921,15,3
"14656",93921,16,17.3333333333333
"14657",93923,1,0
"14658",93923,2,0
"14659",93923,3,0.333333333333333
"14660",93923,4,0
"14661",93923,5,4
"14662",93923,6,7.66666666666667
"14663",93923,7,15.3333333333333
"14664",93923,8,58.3333333333333
"14665",93923,9,0
"14666",93923,10,0
"14667",93923,11,0.333333333333333
"14668",93923,12,0.666666666666667
"14669",93923,13,3.33333333333333
"14670",93923,14,7
"14671",93923,15,12.3333333333333
"14672",93923,16,74
"14673",93924,1,0.333333333333333
"14674",93924,2,0
"14675",93924,3,0.333333333333333
"14676",93924,4,0
"14677",93924,5,4.66666666666667
"14678",93924,6,3
"14679",93924,7,5.66666666666667
"14680",93924,8,8
"14681",93924,9,0
"14682",93924,10,0
"14683",93924,11,0
"14684",93924,12,0
"14685",93924,13,3
"14686",93924,14,4.33333333333333
"14687",93924,15,4.33333333333333
"14688",93924,16,11
"14689",93925,1,0
"14690",93925,2,0
"14691",93925,3,0.333333333333333
"14692",93925,4,0
"14693",93925,5,0.333333333333333
"14694",93925,6,1.33333333333333
"14695",93925,7,0
"14696",93925,8,0.666666666666667
"14697",93925,9,0
"14698",93925,10,0
"14699",93925,11,0
"14700",93925,12,0.333333333333333
"14701",93925,13,0.333333333333333
"14702",93925,14,0.666666666666667
"14703",93925,15,0
"14704",93925,16,0.666666666666667
"14705",93926,1,1.33333333333333
"14706",93926,2,0.666666666666667
"14707",93926,3,2
"14708",93926,4,1.66666666666667
"14709",93926,5,2.66666666666667
