"","GEOID","Pop2010","AnnualDeathPerCap","BothShareUnder30","BothShare30To60","BothShareOver50","BothShareOver60","BothShareOver70","BothShareOver80","WhiteShare","BlackShare","HispanicShare","Edu1Share","Edu1to2Share","PovertyShare","Poverty2Share","Income_Less20KShare","Income_Less30KShare","Income_Less40KShare","Income_Less50KShare","Income_Less60KShare","Income_Less75KShare","Income_Less100KShare","UnemployedShare"
"467","92308",39837,0.00964764749688313,0.417802545372393,0.357908477043954,0.354318849310942,0.224288977583653,0.116650350176971,0.0436779878002862,0.561111529482642,0.0774154680322313,0.296458066621483,0.150044237110914,0.447719778010134,0.212507714462045,0.395571898786258,0.2305922517441,0.347929345405967,0.447454356538519,0.52879620008906,0.598857058037702,0.681015288704171,0.802953837019445,0.0813776802296134
"468","92309",763,0.00349497597204019,0.551769331585845,0.381389252948886,0.154652686762778,0.0668414154652687,0.0249017038007864,0.00524246395806029,0.277850589777195,0.00131061598951507,0.668414154652687,0.52183908045977,0.83448275862069,0.075187969924812,0.610902255639098,0.221590909090909,0.426136363636364,0.613636363636364,0.761363636363636,0.863636363636364,0.863636363636364,0.920454545454545,0.0307971014492754
"469","92310",8845,0.000753721499905786,0.719954776710006,0.276088185415489,0.0117580553985302,0.00395703787450537,0.000791407574901074,0.000339174674957603,0.516336913510458,0.113962690785755,0.255624646693047,0.0202020202020202,0.227920227920228,0.0879909365558912,0.33484390735146,0.0603560573165436,0.189752496743378,0.268779852366478,0.448979591836735,0.609639600521059,0.755102040816326,0.891011723838472,0.0578252671275927
"470","92311",31894,0.00914487573420288,0.470778202796764,0.371355113814511,0.284003260801405,0.157866683388725,0.0760958173951213,0.0279989966764909,0.384398319433122,0.110522355301938,0.421928889446291,0.202705361534678,0.523708804722086,0.195630647357346,0.415459834137888,0.201227418100095,0.342034748033538,0.426916760307719,0.516639294666782,0.609992220589506,0.724003803267352,0.843028783818826,0.0551265722018787
"471","92313",12025,0.00706860706860707,0.418045738045738,0.404074844074844,0.320914760914761,0.177879417879418,0.0863201663201663,0.0362577962577963,0.463617463617464,0.052972972972973,0.391517671517672,0.116514690982776,0.369300911854103,0.0581560283687943,0.231205673758865,0.118903124297595,0.21105866486851,0.322319622387053,0.381658799730276,0.454034614520117,0.559676331759946,0.765565295572039,0.0581251290522403
"472","92314",10162,0.00747884274749066,0.35632749458768,0.424522731745719,0.400806927770124,0.219149773666601,0.0905333595748868,0.0235189923243456,0.757429639834678,0.00629797283999213,0.190907301712261,0.178667938324591,0.475282149101892,0.188567186340015,0.431540990561035,0.213839891451832,0.367164179104478,0.488466757123474,0.575033921302578,0.646675712347354,0.753052917232022,0.875983717774763,0.0678637443886982
"473","92315",5094,0.0117785630153121,0.32842559874362,0.389281507656066,0.448370632116215,0.282292893600314,0.134275618374558,0.0378877110325874,0.7345897133883,0.00412249705535925,0.212995681193561,0.166526728239575,0.434368877693815,0.233733045016709,0.543149203852959,0.34716459197787,0.463347164591978,0.615491009681881,0.641770401106501,0.719225449515906,0.813739050253573,0.889349930843707,0.0475124378109453
"474","92316",30830,0.00442209968645259,0.524132338631203,0.376321764515083,0.207395394096659,0.0995458968537139,0.0438533895556276,0.0128770677911126,0.143983133311709,0.0387609471294194,0.788355497891664,0.394764831009218,0.665090995036634,0.202244292531923,0.56304011350445,0.144189991518236,0.270144189991518,0.402459711620017,0.502968617472434,0.62199604184337,0.744698897370653,0.88238620299689,0.0993515516442798
"475","92320",7788,0.0144667009073789,0.30919363122753,0.359142270159219,0.484334874165383,0.331664098613251,0.196070878274268,0.0810220852593734,0.729070364663585,0.00963020030816641,0.223420647149461,0.122999019928128,0.43890885331591,0.102999871250161,0.299858375177031,0.23952802359882,0.353982300884956,0.46401179941003,0.54306784660767,0.631268436578171,0.726548672566372,0.880825958702065,0.0388880674256987
"476","92321",1522,0.00328515111695138,0.413272010512484,0.402759526938239,0.346911957950066,0.183968462549277,0.0821287779237845,0.0289093298291721,0.631406044678055,0.00197109067017083,0.323258869908016,0.08,0.281538461538462,0,0.191082802547771,0.0769230769230769,0.164102564102564,0.41025641025641,0.41025641025641,0.446153846153846,0.753846153846154,0.812820512820513,0
"477","92322",1257,0.00397772474144789,0.337311058074781,0.45266507557677,0.41527446300716,0.210023866348449,0.0843277645186953,0.0262529832935561,0.785998408910103,0.00318217979315831,0.138424821002387,0.037037037037037,0.461111111111111,0.0474537037037037,0.203703703703704,0,0.213058419243986,0.285223367697594,0.316151202749141,0.529209621993127,0.731958762886598,0.804123711340206,0.169889502762431
"478","92324",56505,0.0050379022505383,0.521617555968498,0.370922927174586,0.215520750376073,0.107459516856915,0.0495885319883196,0.0186709140784001,0.139863728873551,0.0844350057517034,0.707247146270242,0.277854107422437,0.5646547592421,0.218455236349916,0.488600226378483,0.197576428615366,0.325767361751861,0.459494371655287,0.556683274896967,0.65836255151627,0.771913637202436,0.866642061881036,0.090354059802327
